State,Year,Production.Coal,Consumption.Commercial.Coal,Consumption.Commercial.Distillate Fuel Oil,Consumption.Commercial.Geothermal,Consumption.Commercial.Hydropower,Consumption.Commercial.Kerosene,Consumption.Commercial.Petroleum,Consumption.Commercial.Natural Gas,Consumption.Commercial.Solar,Consumption.Commercial.Wind,Consumption.Commercial.Wood,Consumption.Electric Power.Coal,Consumption.Electric Power.Distillate Fuel Oil,Consumption.Electric Power.Natural Gas,Consumption.Electric Power.Wood,Consumption.Industrial.Coal,Consumption.Industrial.Distillate Fuel Oil,Consumption.Industrial.Geothermal,Consumption.Industrial.Hydropower,Consumption.Industrial.Kerosene,Consumption.Industrial.Petroleum,Consumption.Industrial.Natural Gas,Consumption.Industrial.Other Petroleum Products,Consumption.Industrial.Solar,Consumption.Industrial.Wind,Consumption.Industrial.Wood,Consumption.Refinery.Coal,Consumption.Refinery.Distillate Fuel Oil,Consumption.Refinery.Natural Gas,Consumption.Residential.Coal,Consumption.Residential.Distillate Fuel Oil,Consumption.Residential.Geothermal,Consumption.Residential.Kerosene,Consumption.Residential.Petroleum,Consumption.Residential.Natural Gas,Consumption.Residential.Wood,Consumption.Transportation.Coal,Consumption.Transportation.Distillate Fuel Oil,Consumption.Transportation.Petroleum,Consumption.Transportation.Natural Gas,Expenditure.Commercial.Coal,Expenditure.Commercial.Distillate Fuel Oil,Expenditure.Commercial.Kerosene,Expenditure.Commercial.Petroleum,Expenditure.Commercial.Natural Gas,Expenditure.Electric Power.Coal,Expenditure.Electric Power.Distillate Fuel Oil,Expenditure.Electric Power.Natural Gas,Expenditure.Industrial.Coal,Expenditure.Industrial.Distillate Fuel Oil,Expenditure.Industrial.Kerosene,Expenditure.Industrial.Petroleum,Expenditure.Industrial.Natural Gas,Expenditure.Industrial.Other Petroleum Products,Expenditure.Residential.Coal,Expenditure.Residential.Distillate Fuel Oil,Expenditure.Residential.Kerosene,Expenditure.Residential.Petroleum,Expenditure.Residential.Natural Gas,Expenditure.Residential.Wood,Expenditure.Transportation.Coal,Expenditure.Transportation.Distillate Fuel Oil,Expenditure.Transportation.Petroleum,Expenditure.Transportation.Natural Gas,Price.Commercial.Coal,Price.Commercial.Distillate Fuel Oil,Price.Commercial.Kerosene,Price.Commercial.Petroleum,Price.Commercial.Natural Gas,Price.Electric Power.Coal,Price.Electric Power.Distillate Fuel Oil,Price.Electric Power.Natural Gas,Price.Industrial.Coal,Price.Industrial.Distillate Fuel Oil,Price.Industrial.Kerosene,Price.Industrial.Petroleum,Price.Industrial.Natural Gas,Price.Industrial.Other Petroleum Products,Price.Transportation.Coal,Price.Transportation.Distillate Fuel Oil,Price.Transportation.Petroleum,Price.Transportation.Natural Gas
Michigan,2002,0,5527,5623,258,0,161,13084,179701,0,0,2425,660763,3112,147296,24836,72822,16100,0,293,109,103889,254735,15663,0,0,24263,3,20,12803,754,12874,1094,910,74997,375477,13662,0,131011,797061,27508,9.7,35.6,1.4,103.8,1050.8,861.6,16,518.8,132.3,113.9,0.7,868.4,1080,103.1,2.3,109.2,7.9,850.8,2324.3,16.5,0,1201.9,8252.7,2.1,1.75,6.33,8.69,7.93,5.85,1.3,5.13,3.52,1.82,7.08,6.6,9.23,4.73,10.66,0,9.17,10.35,7.91
Michigan,2003,0,664,6891,353,0,107,14696,191698,0,0,2525,672569,2817,104634,24816,74608,18792,0,763,121,113272,229012,14938,0,0,33948,15,13,11742,99,13284,1423,1498,75475,397104,14381,0,134784,767399,28266,1.2,51.9,1.1,138.1,1289.9,898.1,18.7,400.9,138.1,159.1,1,977,1114.2,99.4,0.3,134.3,15.1,1002.7,2818.5,20.9,0,1409.6,9155.6,2.9,1.81,7.53,10.09,9.4,6.73,1.34,6.65,3.83,1.85,8.47,8.65,9.45,5.36,11.91,0,10.46,11.93,9.01
Michigan,2004,0,3948,6182,400,0,123,13551,179597,0,0,2738,691202,2284,135474,25277,78236,21241,0,303,183,126704,224177,12997,0,0,35807,14,14,12500,439,11868,1545,1255,66022,371133,14740,0,139590,777356,28247,8.3,59.1,1.4,156.7,1398,950.7,19,588.7,170.8,233.3,1.9,1233.4,1364.4,93.1,1.5,139.8,14.1,970.5,3084.4,24.3,0,1759.4,10949.9,3.7,2.11,9.57,11.2,11.56,7.78,1.38,8.3,4.35,2.18,10.99,10.48,10.5,6.71,14.22,0,12.6,14.09,10.19
Michigan,2005,0,3431,7370,469,0,161,12220,177230,0,0,4336,718246,2164,132625,23201,77487,20216,0,290,238,127991,225447,16307,0,0,34683,13,18,13157,298,11317,1768,1242,71853,363974,25399,0,135303,774444,28261,9.6,106.4,2.5,186.6,1638,1113.7,25.5,731.4,234.9,304.6,3.5,1584.1,1713.7,126.5,1.3,177.8,19.2,1245.1,3783.5,55.4,0,2301.2,13649.1,1.2,2.8,14.44,15.49,15.27,9.24,1.55,11.78,5.51,3.03,15.08,14.74,13.68,8.5,17.75,0,17.01,17.62,11.48
Michigan,2006,0,190,7756,500,0,149,11901,156666,0,0,4055,693365,1752,110391,23206,80022,17524,0,319,198,111578,202382,15600,0,0,32198,5,14,12881,19,8725,2051,866,46017,321453,22526,0,137921,771252,26099,0.5,129.2,2.9,205.3,1654.4,1140.4,25.2,656.5,261.1,301.6,3.4,1710.2,1741,129.5,0.1,155.9,17.1,893.7,3779.8,56.6,0,2634.3,15345.7,1.2,2.87,16.66,19.69,17.25,10.56,1.64,14.4,5.95,3.26,17.22,17.01,17.24,9.72,21.42,0,19.1,19.9,10.8
Michigan,2007,0,3800,6527,531,0,44,10490,167367,0,0,4254,721334,1705,125463,22076,75622,18242,0,258,88,113701,159710,15717,0,0,32614,11,15,10488,422,7932,2483,541,50401,335707,24897,0,135475,761500,26642,11.2,119.9,1,198.7,1640.7,1219.5,28,819.7,246.9,341,1.7,1857.5,1291,148.5,1.8,158,12.1,1079.8,3632.5,69.1,0,2754.5,16723.8,0.6,2.96,18.37,22.33,18.95,9.8,1.69,16.41,6.53,3.27,18.71,19.48,18.33,9.26,23.64,0,20.33,21.96,5.96
Michigan,2008,0,4854,6097,571,0,41,10751,176264,0,0,4531,712368,1660,94815,22723,82747,19739,0,254,37,90722,152200,14982,0,0,33073,19,15,11299,0,6980,2960,278,46495,350007,27861,0,119927,715283,24249,22.4,150.3,1,255.9,1834.7,1377.3,40.5,817.7,332.3,500.4,0.8,1827.5,1335.3,192.4,0,164.9,6.5,1180.6,4077.1,95.3,0,3218.2,18565.7,1.3,4.61,24.66,23.47,23.8,10.41,1.93,24.38,8.62,4.02,25.37,21.19,22.92,10.02,29,0,26.83,25.96,7.75
Michigan,2009,0,6388,7844,657,0,45,11261,167230,6,0,2986,682465,1484,85127,22032,47053,17858,0,239,58,82766,140000,13190,0,0,30091,5,19,11174,0,5249,3690,403,43773,334202,18659,0,115587,698850,24223,38,115.2,1.1,178.2,1535.3,1385.4,19.3,381.3,236.6,267.9,1,1310.9,1132.2,91.2,0,84.8,9.6,989.5,3686.6,48,0,1969.8,12907.1,1,5.95,14.68,23.7,15.83,9.18,2.03,12.98,4.48,5.03,15.02,16.58,18.35,9.43,20.13,0,17.04,18.47,3.99
Michigan,2010,0,4587,6523,741,0,76,10131,154839,19,0,2961,677558,1475,114841,21936,67140,18616,0,274,113,76276,154139,13132,0,0,37443,0,8,11308,0,3889,4157,361,39352,309303,20012,0,122202,724229,25574,23.3,120.6,1.9,189,1363.5,1418,24.7,562.8,352,351.3,2.3,1168.2,1223.1,96.7,0,79.7,9.1,892.7,3445,60.7,0,2651.6,15746.4,1.3,5.07,18.49,25.17,18.65,8.81,2.09,16.76,4.9,5.24,18.88,20.48,18.22,9.1,25.79,0,21.7,21.74,5.11
Michigan,2011,0,4060,7154,1056,0,53,10737,165824,91,0,2818,620398,1851,114498,22942,66691,18513,0,284,21,73272,160427,13147,2,0,45811,0,0,11590,0,3868,4032,264,37421,322392,19410,0,122624,712636,24198,20.5,176.4,1.5,256.4,1495,1652.1,41,536.8,401.8,472.1,0.5,1388.2,1154.9,115.6,0,105.8,7.5,951,3329.5,70.8,0,3414.9,19783.4,4.4,5.04,24.65,28.49,23.88,9.02,2.66,22.17,4.69,6.03,25.5,25.74,22.77,8.16,32.37,0,27.85,27.76,13.06
Michigan,2012,0,2132,6760,874,0,19,10357,147050,234,0,2420,559748,1286,184389,22325,59753,16291,0,250,8,74454,170015,14241,5,0,46547,0,25,12317,0,2648,4320,87,29837,281450,16219,0,121088,704374,21180,11.4,165.7,0.6,231.3,1207.5,1556.6,29.1,581.8,349.8,418.1,0.2,1346.6,1081,101.9,0,72.2,2.6,703.5,2753.9,65.8,0,3459.9,19991.3,4.1,5.37,24.51,29.88,22.34,8.21,2.78,22.67,3.16,5.85,25.7,26.59,22.34,7.26,32.5,0,28.57,28.38,12.09
Michigan,2013,0,1728,7705,874,0,41,11781,175117,225,0,2543,588873,1283,113033,23236,67570,19143,0,279,5,84578,182911,19066,5,0,47006,0,12,4652,0,3231,4320,128,40226,341223,21164,0,133407,737144,19458,8.9,190.2,1.2,268,1341.3,1566.7,29.2,507,326,480.2,0.1,1572.8,1158.9,258.8,0,91.4,3.9,927,3038,84.1,0,3818.5,20499,2.7,5.14,24.68,30.54,22.75,7.66,2.66,22.75,4.49,4.82,25.1,26.81,22.22,6.83,31.22,0,28.62,27.81,7.66
Michigan,2014,0,1589,6692,874,0,53,26522,189871,245,0,2694,554168,1503,114280,24726,62722,18289,0,275,8,84897,191322,19174,6,0,46077,0,6,5051,0,4039,4320,199,43770,361293,21419,0,136846,727180,21361,8.1,155.8,1.8,662,1543.5,1441.1,32,750.3,286,428.2,0.2,1511.6,1378.8,258.2,0,110.4,6.6,1195.5,3309.5,83,0,3819.6,19411.5,3.7,5.1,23.28,32.87,24.96,8.13,2.6,21.3,6.57,4.56,23.42,27.1,21.18,7.7,29.63,0,27.91,26.69,8.13
Michigan,2015,0,1166,7695,874,0,50,20680,173941,251,0,5532,554989,1121,170740,21219,61124,21915,0,280,5,93694,184259,19114,6,0,43910,0,12,4691,0,2947,4320,162,36074,322444,37613,0,138930,750218,20450,5.2,106.4,0.8,332.8,1264.4,1325.7,14.4,533.5,260.7,329.3,0.1,1263.1,1099.9,168.1,0,52.8,2.8,722.1,2749.6,100.5,0,2690.2,14170.3,2.3,4.42,13.83,16.97,16.09,7.27,2.39,12.86,3.12,4.27,15.04,17.15,15.85,6.39,20.08,0,19.36,18.89,7.27
Michigan,2016,0,345,6517,874,0,62,20423,165392,281,0,5327,432197,1231,251612,21796,38695,22523,0,236,6,98407,186112,19667,7,0,42982,0,6,4647,0,2652,4320,164,37521,306724,30029,0,138519,762415,16985,1.5,73.3,0.8,286.2,1094.4,974.2,12.9,682.2,139.3,272.5,0.1,1084.2,963.4,144.6,0,41.1,2.2,677.2,2415,68.5,0,2297.2,12654.4,2.2,4.27,11.25,13.53,14.02,6.62,2.25,10.5,2.71,3.6,12.1,13.73,12.95,5.51,17.78,0,16.58,16.6,5.2
Michigan,2017,0,0,7702,874,0,57,22222,170052,311,0,5473,445988,1029,220925,22737,53452,20152,0,267,5,95679,184301,19318,8,0,38022,0,6,5299,0,2495,4320,68,37446,312803,29827,0,127685,747662,20115,0,108,1,364.9,1141.7,969.8,13.4,702.3,229.9,294.7,0.1,1138.4,985.8,141.8,0,44,1.2,779.1,2506.9,76.2,0,2433.4,13993.6,0,0,14.02,16.92,16.42,6.71,2.17,13.01,3.18,4.3,14.63,17.09,14.22,5.71,20.55,0,19.06,18.72,0
Michigan,2018,0,0,6170,874,0,30,21173,188881,408,0,5444,452437,1214,266003,22493,53668,21628,0,88,6,92211,190983,18879,22,0,38177,0,6,5297,0,2755,4320,67,45493,342460,36249,0,148376,768080,22588,0,105.8,0.8,394.6,1246.1,961.4,19.1,864.7,250.1,383.9,0.1,1327,1023.7,155.1,0,53,1.7,990,2677.8,102.4,0,3386.4,16322.7,0,0,17.15,26.07,18.64,6.6,2.12,15.72,3.25,4.66,17.76,20.44,17.28,5.71,23.53,0,22.82,21.25,0
Michigan,2019,0,0,8164,874,0,51,23163,192251,477,0,5374,397792,939,291575,21934,50030,21523,0,86,9,96040,189583,18960,26,0,38239,0,12,5509,0,3070,4320,109,46509,351305,37149,0,139631,751439,29704,0,128.1,1.2,394.1,1238.2,832.7,13.1,756.5,267.5,359.9,0.2,1317.3,1012.1,144.7,0,56.5,2.5,888.9,2684.6,101,0,3028,15165.9,0,0,15.69,22.82,17.01,6.44,2.09,13.95,2.59,5.35,16.73,19.81,16.39,5.68,22.25,0,21.69,20.18,0
Minnesota,1960,0,8504,7709,0,0,2145,16369,21041,0,0,333,54469,911,50219,159,55199,35313,0,1676,2516,128605,50975,5582,0,0,7362,0,0,0,12237,31537,0,9910,53708,63572,17561,856,18607,180190,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minnesota,1961,0,8625,7361,0,0,1795,14929,25277,0,0,310,62210,752,49605,133,47504,34625,0,1435,1438,125406,54681,5868,0,0,7878,0,0,0,12411,30113,0,8291,50783,69108,16306,198,19901,181626,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minnesota,1962,0,6595,8241,0,0,1986,16068,39529,0,0,296,69918,870,49858,152,45040,37355,0,1845,1909,131777,57080,6436,0,0,8153,0,0,0,9491,33714,0,9174,55945,74408,15583,161,17477,185037,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minnesota,1963,0,5816,7824,0,0,2023,15971,41673,0,0,275,73606,1076,55737,171,51090,36449,0,1551,2539,129992,49512,7906,0,0,8531,0,0,0,8032,32007,0,9345,55629,70922,14534,172,19209,193411,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minnesota,1964,0,4698,7750,0,0,2014,15594,24237,0,0,263,84694,1007,52921,170,60280,37457,0,1659,2609,131814,79480,9731,0,0,9030,0,0,0,6487,31704,0,9301,55158,78857,13863,195,19945,196254,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minnesota,1965,0,5796,8983,0,0,1910,16644,26828,0,0,258,85538,1061,51317,146,60794,44566,0,1858,2383,137209,82613,10183,0,0,9322,0,0,0,7684,36749,0,8824,61520,86308,13640,175,19080,205920,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minnesota,1966,0,6645,9739,0,0,2337,18320,35395,0,0,244,100397,810,51356,130,55403,49310,0,2067,3318,140649,90610,9926,0,0,9408,0,0,0,8809,39844,0,10795,69339,87255,12900,143,21442,219958,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minnesota,1967,0,5968,9973,0,0,1075,16625,64250,0,0,233,95076,880,56035,191,52112,46347,0,1696,2127,128003,72658,10800,0,0,10819,0,0,0,7911,40798,0,4964,66127,89732,12143,108,16837,219986,2675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minnesota,1968,0,6748,10611,0,0,1412,18056,66191,0,0,216,101835,1675,65372,200,33326,49040,0,1800,1639,135766,89353,12422,0,0,11662,0,0,0,8588,43408,0,6521,71661,91314,11283,66,24940,241804,2787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minnesota,1969,0,7989,10173,0,0,1201,18716,70934,0,0,215,113550,2077,64884,194,59362,47798,0,1855,1066,145490,93567,12968,0,0,11954,0,0,0,10168,41619,0,5550,71865,96536,11335,86,27017,257182,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minnesota,1970,0,5313,10248,0,0,1467,19088,76738,0,0,210,125535,3212,59072,202,42059,45340,0,1759,1313,143543,97764,13809,0,0,11834,0,0,542,6762,41924,0,6775,73906,101968,11197,59,29500,266562,7465,2.5,10.7,1.3,21.5,53.2,43.1,2.7,15.3,20.8,37.5,1.2,141.9,40.6,2.6,10.5,52.9,10.3,113.5,111.5,1.1,0,36.6,703.1,0,0.47,1.05,0.89,1.13,0.69,0.34,0.85,0.26,0.49,0.83,0.89,1.18,0.42,1.28,0.47,1.24,2.64,0
Minnesota,1971,0,5625,11155,0,0,1190,19574,76594,0,0,195,113025,3422,42858,192,31504,48684,0,1581,1219,141101,122278,14114,0,0,12780,0,0,426,5404,45635,0,5496,78158,102530,10337,35,29822,280818,7885,4,11.9,1.1,23.4,58,43.2,3.2,12.6,22.4,40.1,1.1,146.3,54.4,4.2,6.2,59.3,8.5,119.6,121,1.1,0,38.1,742.4,0,0.71,1.07,0.89,1.2,0.76,0.38,0.94,0.29,0.71,0.82,0.89,1.25,0.45,1.4,0.71,1.28,2.64,0
Minnesota,1972,0,3448,12056,0,0,845,22413,80216,0,0,201,118961,6541,51614,209,36531,51691,0,1896,754,168774,105365,16581,0,0,13846,0,0,486,2601,49320,0,3901,83176,107425,10630,32,31922,295347,7489,1.8,12.8,0.7,26,66.7,48.5,6.1,20.6,21.4,42.1,0.7,167.6,50.7,4.5,2.7,63.9,6.1,131,131.9,1.1,0,39.8,774.6,0,0.51,1.06,0.88,1.16,0.83,0.41,0.94,0.4,0.59,0.82,0.88,1.17,0.48,1.43,0.51,1.25,2.62,0
Minnesota,1973,0,3461,11731,0,0,779,21436,80200,0,0,176,126308,5904,57218,203,48907,51960,0,1923,567,171507,114948,17658,0,0,15790,0,0,573,2032,47994,0,3598,78893,102646,9305,28,38142,317438,5438,1.7,15.8,0.9,29.7,68.2,48.9,7.7,24.9,33.1,55.8,0.7,182.4,62.2,4.6,2.3,77.6,6.5,184.9,133.9,1.1,0,61.5,871.6,0,0.49,1.35,1.16,1.38,0.85,0.39,1.3,0.44,0.68,1.07,1.16,1.28,0.54,1.55,0.49,1.61,2.75,0
Minnesota,1974,0,4469,10640,0,0,882,19708,90647,0,0,189,144038,5532,38006,49,38038,47064,0,1900,1029,157844,106512,17514,0,0,16099,0,0,775,2103,43529,0,4076,72801,113216,9976,16,38910,314055,3615,3.4,24.2,2,47.4,88.5,70.6,12.4,18.1,42.8,98.2,2.3,311.8,67.5,6.4,6.8,109.7,11.3,209,159.2,1.9,0,99.3,1205.9,0,0.76,2.28,2.25,2.41,0.98,0.49,2.23,0.48,1.12,2.09,2.25,2.37,0.64,2.06,0.76,2.55,3.84,0
Minnesota,1975,0,3131,10312,0,0,685,17734,89853,0,0,214,136250,3924,22346,37,50760,46548,0,1964,1003,144611,100765,18257,0,0,15893,0,8,663,1342,42187,0,3165,69178,114673,11266,7,38976,315630,3880,2.7,24.1,1.7,46,104.2,84.9,8.9,14.2,67.6,111,2.5,313.2,83.5,7,4.1,107.6,9.2,217.4,179.5,2.2,0,104.1,1303.7,0,0.87,2.34,2.54,2.59,1.16,0.62,2.26,0.64,1.33,2.39,2.54,2.68,0.83,2.31,0.87,2.67,4.13,0
Minnesota,1976,0,2552,12601,0,0,809,20950,76915,0,0,233,177139,5114,13066,12,41704,55050,0,1166,1350,164105,119956,17290,0,0,16976,0,29,953,1042,51549,0,3738,79462,105669,12315,3,40877,323017,3910,2.9,32.3,2.2,57,108.6,121.5,11.5,10.7,58.8,135.9,3.6,356.3,134.5,5,3.1,144.4,11.8,268.9,183.8,2.6,0,117.5,1419.7,0,1.12,2.56,2.66,2.72,1.41,0.69,2.25,0.82,1.41,2.47,2.66,2.61,1.13,2.07,1.12,2.88,4.4,0
Minnesota,1977,0,1933,12087,0,0,702,19711,67666,0,0,265,223786,3490,5059,5,38456,52684,0,1392,1234,151248,115912,17262,0,0,15514,0,29,883,752,49447,0,3242,75048,100227,13949,2,39422,327121,3637,2.7,35.5,2.1,61.4,116.9,165.4,9.2,5.6,60.5,145.2,3.7,353.6,129.5,5.4,2.3,158.2,12,275.7,214.2,3.4,0,130.9,1558.2,0,1.38,2.93,2.97,3.12,1.73,0.74,2.63,1.11,1.57,2.76,2.97,2.83,1.13,2.27,1.38,3.32,4.76,0
Minnesota,1978,0,3323,12227,0,0,484,18972,80881,0,0,337,211577,5310,1426,30,39847,53699,0,1839,1104,153671,119731,17978,0,0,20967,0,0,998,993,50021,0,2234,69769,106511,17699,0,45878,345114,3648,4,37.9,1.6,62.8,164.1,170.5,14,2.1,65.9,159.1,3.6,380.7,147.2,5.6,3.9,172.4,8.8,265,257,4.5,0,153,1607.6,0,1.2,3.1,3.22,3.31,2.03,0.81,2.64,1.46,1.65,2.96,3.22,3.01,1.24,2.04,0,3.34,4.66,0
Minnesota,1979,0,4487,10201,0,0,119,15224,60229,0,0,430,195249,2668,6910,26,28603,45340,0,1561,561,141332,142701,17079,0,0,21311,0,0,898,1122,41734,0,550,55106,111812,22687,0,57447,348575,10979,5.6,48.4,0.5,73.4,156.5,197.4,9,11.9,36.9,181.7,2.4,455.4,207,8.9,4.7,217.9,3,297.3,321.5,8.3,0,291.6,2239.4,0,1.25,4.75,4.23,4.82,2.6,1.01,3.38,1.73,1.29,4.01,4.23,4.04,1.46,4.09,0,5.08,6.42,0
Minnesota,1980,0,2353,8403,0,0,0,12071,63594,0,0,370,221384,973,8028,21,18058,33251,0,1504,556,113717,101178,16581,0,0,31336,0,0,753,625,34638,0,646,46839,103086,14898,0,47284,322477,9102,4.2,55.5,0,81.3,183.6,230.9,5.6,16,31.9,188.2,3.3,477.3,251.7,16.7,2.7,249.5,5.2,339.5,333.8,7.6,0,338.4,2864.5,0,1.77,6.6,0,6.73,2.89,1.04,5.8,1.99,1.77,5.66,5.92,5.27,2.51,7.34,0,7.16,8.88,0
Minnesota,1981,0,2002,4864,0,0,28,8391,66423,0,0,322,220627,465,5520,0,21122,30119,0,1513,164,93680,87394,9340,0,0,31376,15,128,4306,439,28062,0,652,39232,95477,13389,0,45403,307587,10137,3.9,38.6,0.2,66.9,242.8,250.6,3.7,14.3,40.8,192.6,1.1,534.7,265.8,12.7,1.6,239.6,6.4,323.5,392.5,8.4,0,378.6,3093.4,0,1.93,7.93,6.76,7.98,3.66,1.14,8,2.6,1.93,6.42,6.76,6.69,3.2,8.55,0,8.34,10.06,0
Minnesota,1982,0,2440,5756,0,0,23,10377,74686,0,0,363,190542,519,3271,45,19046,30869,0,1513,204,109863,68462,9975,0,0,29691,0,39,3126,500,36149,0,1083,48340,108207,16008,0,48450,297927,8724,5.2,43.6,0.2,77.9,338.1,246.4,3.7,11,40.9,225.3,1.6,637.1,266.3,11.3,2.6,300,10.6,412.7,534.2,9.7,0,393.5,2959.2,0,2.15,7.58,7.74,7.51,4.53,1.29,7.21,3.36,2.15,7.31,7.74,6.76,4.08,7.55,0,8.12,9.93,0
Minnesota,1983,0,2844,15946,0,0,13,20607,72349,0,0,337,189181,474,2892,13,18602,20167,0,1523,244,101377,66721,13001,0,0,33099,0,80,2573,542,18237,0,517,31967,99874,14868,0,46459,306335,4477,6.5,106.2,0.1,139,372.6,261.6,3,11,42.6,133.7,1.8,515.6,279.9,14.2,2.5,143.7,4.1,262.9,576.5,8.7,0,397.8,2831.5,0,2.29,6.66,7.84,6.74,5.15,1.38,6.32,3.8,2.29,6.66,7.29,6.33,4.36,7.79,0,8.56,9.24,0
Minnesota,1984,0,3565,19586,0,0,7,24890,75402,0,0,417,208514,313,1980,0,18461,24771,0,1511,233,96886,70188,13359,0,0,32884,41,59,2664,836,22400,0,1007,32871,102218,18575,0,44180,334017,6618,7.8,127.4,0.1,169.6,404.8,285.2,1.9,7.4,40.2,166.2,1.7,504.5,289.9,19.4,4.3,178.2,7.4,268,611.5,11.1,0,383.5,3012.9,0,2.19,6.5,7.4,6.81,5.37,1.37,6.22,3.73,2.19,6.73,7.42,6.52,4.29,8.06,0,8.68,9.02,0
Minnesota,1985,0,3274,16575,0,0,135,21248,77329,0,0,455,200642,287,1277,0,21254,29039,0,1512,131,102181,66567,12361,0,0,32218,44,74,2340,923,23141,0,775,33384,107075,19134,0,46823,324602,6262,6.8,104,1.1,139.3,400.2,286.5,1.7,4.7,43.8,184.4,0.9,567.1,259.4,15.8,3.8,180.2,6.2,260.2,618.7,11,0,406.5,2973.9,0,2.07,6.27,8,6.56,5.18,1.43,5.97,3.69,2.07,6.37,7.21,6.69,4.04,7.03,0,8.68,9.16,0
Minnesota,1986,0,2823,6604,0,0,25,11880,74404,0,0,511,177477,348,1732,0,20239,34727,0,1512,178,119185,57789,12661,0,0,33240,29,145,1956,843,24514,0,499,36041,103200,17429,0,46086,326783,7404,5.5,26.3,0.2,58.1,343.8,241.4,1.4,5.1,39.1,145.9,0.9,498.7,190.8,13.4,3.3,148.4,4.9,236.3,545.1,8,0,312.7,2293.5,0,1.93,3.98,9.81,4.89,4.62,1.36,3.91,2.95,1.93,4.22,4.99,5.1,3.42,10.73,0,6.78,7.02,0
Minnesota,1987,0,2367,6465,0,0,31,10119,65858,0,0,509,235937,590,5688,423,16969,30435,0,1508,60,114616,71896,14946,0,0,32538,20,68,2930,707,24925,0,424,36015,89855,14962,0,50068,325941,6452,4.4,28.3,0.3,49.9,256.4,284.5,2.6,11.8,31.3,140.2,0.3,449.2,176,15,2.7,142.1,3.7,224.7,411.9,6.6,0,357.8,2415.3,0,1.85,4.37,8.77,4.93,3.89,1.21,4.47,2.08,1.85,4.62,4.84,4.84,2.55,10.73,0,7.15,7.41,0
Minnesota,1988,0,3320,6758,0,0,27,11551,80555,0,0,561,284158,764,5233,1577,15177,32427,0,1495,190,113454,78259,19774,0,0,33550,9,103,2970,936,26840,0,652,38709,110444,15968,0,52604,336010,11335,6.1,25.9,0.3,53.3,322.4,339.9,2.8,10.4,27.9,139.8,0.9,430.7,210.1,11.9,3.3,150.8,6.8,236.4,508.9,7.1,0,379.3,2529,0,1.84,3.84,10.37,4.61,4,1.2,3.69,1.98,1.84,4.33,4.59,4.99,2.79,10.84,0,7.21,7.53,0
Minnesota,1989,0,3826,7013,0,0,23,11504,85681,0,0,1308,301018,470,4497,3200,19038,31470,0,1655,283,112977,81956,20520,0,0,31175,6,30,3102,1017,30502,131,1529,44354,117593,16143,0,50495,330307,11959,7.1,32.6,0.2,58.5,340.6,360.6,2.1,9.7,35.5,152.6,1.6,427.3,224.2,10.3,3.5,192.1,13.9,329.6,534.6,7.9,0,395.4,2772.8,0,1.86,4.65,9.12,5.09,3.97,1.2,4.42,2.15,1.86,4.85,5.73,5.01,2.84,10,0,7.83,8.39,0
Minnesota,1990,0,2557,6358,0,0,26,17935,78311,0,0,1229,298455,531,5388,7724,23818,31937,0,1786,41,121214,88694,21711,0,0,25440,9,18,3963,639,21806,145,173,33548,107372,11242,0,53401,325286,12063,5,35.4,0.2,134.3,310.2,373.7,2.8,10.4,47,207.8,0.3,540.3,250.7,10,2.2,169,1.4,267,495.3,12.7,0,490.6,3033.6,0,1.97,5.57,8.35,7.49,3.96,1.25,5.33,1.92,1.97,6.51,6.88,5.86,2.96,9.71,0,9.19,9.33,0
